userId	geneSymbol	geneName	entrezgene	gLink
GIPC2	GIPC2	GIPC PDZ domain containing family member 2	54810	https://www.ncbi.nlm.nih.gov/gene/?term=54810
GJA3	GJA3	gap junction protein alpha 3	2700	https://www.ncbi.nlm.nih.gov/gene/?term=2700
GJC1	GJC1	gap junction protein gamma 1	10052	https://www.ncbi.nlm.nih.gov/gene/?term=10052
GLDC	GLDC	glycine decarboxylase	2731	https://www.ncbi.nlm.nih.gov/gene/?term=2731
GLI3	GLI3	GLI family zinc finger 3	2737	https://www.ncbi.nlm.nih.gov/gene/?term=2737
GLRX	GLRX	glutaredoxin	2745	https://www.ncbi.nlm.nih.gov/gene/?term=2745
GLUD2	GLUD2	glutamate dehydrogenase 2	2747	https://www.ncbi.nlm.nih.gov/gene/?term=2747
GMNN	GMNN	geminin DNA replication inhibitor	51053	https://www.ncbi.nlm.nih.gov/gene/?term=51053
GNAO1	GNAO1	G protein subunit alpha o1	2775	https://www.ncbi.nlm.nih.gov/gene/?term=2775
GNE	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	10020	https://www.ncbi.nlm.nih.gov/gene/?term=10020
GNS	GNS	glucosamine (N-acetyl)-6-sulfatase	2799	https://www.ncbi.nlm.nih.gov/gene/?term=2799
GOLGA6L4	GOLGA6L4	golgin A6 family like 4	643707	https://www.ncbi.nlm.nih.gov/gene/?term=643707
GOPC	GOPC	golgi associated PDZ and coiled-coil motif containing	57120	https://www.ncbi.nlm.nih.gov/gene/?term=57120
GPC2	GPC2	glypican 2	221914	https://www.ncbi.nlm.nih.gov/gene/?term=221914
GPD1L	GPD1L	glycerol-3-phosphate dehydrogenase 1 like	23171	https://www.ncbi.nlm.nih.gov/gene/?term=23171
GPLD1	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	2822	https://www.ncbi.nlm.nih.gov/gene/?term=2822
GPR161	GPR161	G protein-coupled receptor 161	23432	https://www.ncbi.nlm.nih.gov/gene/?term=23432
GPRIN1	GPRIN1	G protein regulated inducer of neurite outgrowth 1	114787	https://www.ncbi.nlm.nih.gov/gene/?term=114787
GPX2	GPX2	glutathione peroxidase 2	2877	https://www.ncbi.nlm.nih.gov/gene/?term=2877
GRB14	GRB14	growth factor receptor bound protein 14	2888	https://www.ncbi.nlm.nih.gov/gene/?term=2888
GRIN2D	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D	2906	https://www.ncbi.nlm.nih.gov/gene/?term=2906
GSN	GSN	gelsolin	2934	https://www.ncbi.nlm.nih.gov/gene/?term=2934
GSR	GSR	glutathione-disulfide reductase	2936	https://www.ncbi.nlm.nih.gov/gene/?term=2936
GSTM4	GSTM4	glutathione S-transferase mu 4	2948	https://www.ncbi.nlm.nih.gov/gene/?term=2948
GSTO2	GSTO2	glutathione S-transferase omega 2	119391	https://www.ncbi.nlm.nih.gov/gene/?term=119391
GTPBP2	GTPBP2	GTP binding protein 2	54676	https://www.ncbi.nlm.nih.gov/gene/?term=54676
GUCY1A2	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	2977	https://www.ncbi.nlm.nih.gov/gene/?term=2977
HACD1	HACD1	3-hydroxyacyl-CoA dehydratase 1	9200	https://www.ncbi.nlm.nih.gov/gene/?term=9200
HAP1	HAP1	huntingtin associated protein 1	9001	https://www.ncbi.nlm.nih.gov/gene/?term=9001
HCG11	HCG11	HLA complex group 11	493812	https://www.ncbi.nlm.nih.gov/gene/?term=493812
HDAC9	HDAC9	histone deacetylase 9	9734	https://www.ncbi.nlm.nih.gov/gene/?term=9734
HECW2	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	57520	https://www.ncbi.nlm.nih.gov/gene/?term=57520
HEG1	HEG1	heart development protein with EGF like domains 1	57493	https://www.ncbi.nlm.nih.gov/gene/?term=57493
HERC6	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6	55008	https://www.ncbi.nlm.nih.gov/gene/?term=55008
HERPUD1	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1	9709	https://www.ncbi.nlm.nih.gov/gene/?term=9709
HEY1	HEY1	hes related family bHLH transcription factor with YRPW motif 1	23462	https://www.ncbi.nlm.nih.gov/gene/?term=23462
HIP1	HIP1	huntingtin interacting protein 1	3092	https://www.ncbi.nlm.nih.gov/gene/?term=3092
HIVEP2	HIVEP2	HIVEP zinc finger 2	3097	https://www.ncbi.nlm.nih.gov/gene/?term=3097
HLA-B	HLA-B	major histocompatibility complex, class I, B	3106	https://www.ncbi.nlm.nih.gov/gene/?term=3106
HLA-C	HLA-C	major histocompatibility complex, class I, C	3107	https://www.ncbi.nlm.nih.gov/gene/?term=3107
HLA-F	HLA-F	major histocompatibility complex, class I, F	3134	https://www.ncbi.nlm.nih.gov/gene/?term=3134
HMGCS1	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1	3157	https://www.ncbi.nlm.nih.gov/gene/?term=3157
HNRNPH1P1	HNRNPH1P1	heterogeneous nuclear ribonucleoprotein H1 pseudogene 1	100132803	https://www.ncbi.nlm.nih.gov/gene/?term=100132803
HOXC13-AS	HOXC13-AS	HOXC13 antisense RNA	100874366	https://www.ncbi.nlm.nih.gov/gene/?term=100874366
HPGD	HPGD	15-hydroxyprostaglandin dehydrogenase	3248	https://www.ncbi.nlm.nih.gov/gene/?term=3248
HPSE	HPSE	heparanase	10855	https://www.ncbi.nlm.nih.gov/gene/?term=10855
HS6ST1	HS6ST1	heparan sulfate 6-O-sulfotransferase 1	9394	https://www.ncbi.nlm.nih.gov/gene/?term=9394
HS6ST2	HS6ST2	heparan sulfate 6-O-sulfotransferase 2	90161	https://www.ncbi.nlm.nih.gov/gene/?term=90161
HS6ST3	HS6ST3	heparan sulfate 6-O-sulfotransferase 3	266722	https://www.ncbi.nlm.nih.gov/gene/?term=266722
HSPD1P11	HSPD1P11	heat shock protein family D (Hsp60) member 1 pseudogene 11	100359396	https://www.ncbi.nlm.nih.gov/gene/?term=100359396
HTATSF1P2	HTATSF1P2	HIV-1 Tat specific factor 1 pseudogene 2	401233	https://www.ncbi.nlm.nih.gov/gene/?term=401233
HTRA4	HTRA4	HtrA serine peptidase 4	203100	https://www.ncbi.nlm.nih.gov/gene/?term=203100
HYDIN	HYDIN	HYDIN axonemal central pair apparatus protein	54768	https://www.ncbi.nlm.nih.gov/gene/?term=54768
HYLS1	HYLS1	HYLS1 centriolar and ciliogenesis associated	219844	https://www.ncbi.nlm.nih.gov/gene/?term=219844
ICAM5	ICAM5	intercellular adhesion molecule 5	7087	https://www.ncbi.nlm.nih.gov/gene/?term=7087
ICOSLG	ICOSLG	inducible T cell costimulator ligand	23308	https://www.ncbi.nlm.nih.gov/gene/?term=23308
ID2	ID2	inhibitor of DNA binding 2	3398	https://www.ncbi.nlm.nih.gov/gene/?term=3398
IDH1	IDH1	isocitrate dehydrogenase (NADP(+)) 1	3417	https://www.ncbi.nlm.nih.gov/gene/?term=3417
IDH3A	IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha	3419	https://www.ncbi.nlm.nih.gov/gene/?term=3419
IDUA	IDUA	alpha-L-iduronidase	3425	https://www.ncbi.nlm.nih.gov/gene/?term=3425
IER2	IER2	immediate early response 2	9592	https://www.ncbi.nlm.nih.gov/gene/?term=9592
IFI16	IFI16	interferon gamma inducible protein 16	3428	https://www.ncbi.nlm.nih.gov/gene/?term=3428
IFI27	IFI27	interferon alpha inducible protein 27	3429	https://www.ncbi.nlm.nih.gov/gene/?term=3429
IFI35	IFI35	interferon induced protein 35	3430	https://www.ncbi.nlm.nih.gov/gene/?term=3430
IFI44L	IFI44L	interferon induced protein 44 like	10964	https://www.ncbi.nlm.nih.gov/gene/?term=10964
IFI6	IFI6	interferon alpha inducible protein 6	2537	https://www.ncbi.nlm.nih.gov/gene/?term=2537
IFIH1	IFIH1	interferon induced with helicase C domain 1	64135	https://www.ncbi.nlm.nih.gov/gene/?term=64135
IFIT1	IFIT1	interferon induced protein with tetratricopeptide repeats 1	3434	https://www.ncbi.nlm.nih.gov/gene/?term=3434
IFIT3	IFIT3	interferon induced protein with tetratricopeptide repeats 3	3437	https://www.ncbi.nlm.nih.gov/gene/?term=3437
IFIT5	IFIT5	interferon induced protein with tetratricopeptide repeats 5	24138	https://www.ncbi.nlm.nih.gov/gene/?term=24138
IGF2BP1	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1	10642	https://www.ncbi.nlm.nih.gov/gene/?term=10642
IGF2BP3	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3	10643	https://www.ncbi.nlm.nih.gov/gene/?term=10643
IGFBP2	IGFBP2	insulin like growth factor binding protein 2	3485	https://www.ncbi.nlm.nih.gov/gene/?term=3485
IGFBP3	IGFBP3	insulin like growth factor binding protein 3	3486	https://www.ncbi.nlm.nih.gov/gene/?term=3486
IGFBP4	IGFBP4	insulin like growth factor binding protein 4	3487	https://www.ncbi.nlm.nih.gov/gene/?term=3487
IGFBP5	IGFBP5	insulin like growth factor binding protein 5	3488	https://www.ncbi.nlm.nih.gov/gene/?term=3488
IL17RD	IL17RD	interleukin 17 receptor D	54756	https://www.ncbi.nlm.nih.gov/gene/?term=54756
IL27RA	IL27RA	interleukin 27 receptor subunit alpha	9466	https://www.ncbi.nlm.nih.gov/gene/?term=9466
IL6	IL6	interleukin 6	3569	https://www.ncbi.nlm.nih.gov/gene/?term=3569
IMPDH1	IMPDH1	inosine monophosphate dehydrogenase 1	3614	https://www.ncbi.nlm.nih.gov/gene/?term=3614
INHBA	INHBA	inhibin subunit beta A	3624	https://www.ncbi.nlm.nih.gov/gene/?term=3624
INPP5D	INPP5D	inositol polyphosphate-5-phosphatase D	3635	https://www.ncbi.nlm.nih.gov/gene/?term=3635
INTS6L	INTS6L	integrator complex subunit 6 like	203522	https://www.ncbi.nlm.nih.gov/gene/?term=203522
ISG15	ISG15	ISG15 ubiquitin like modifier	9636	https://www.ncbi.nlm.nih.gov/gene/?term=9636
ITGA9-AS1	ITGA9-AS1	ITGA9 antisense RNA 1	101928153	https://www.ncbi.nlm.nih.gov/gene/?term=101928153
ITGB2	ITGB2	integrin subunit beta 2	3689	https://www.ncbi.nlm.nih.gov/gene/?term=3689
ITGB5	ITGB5	integrin subunit beta 5	3693	https://www.ncbi.nlm.nih.gov/gene/?term=3693
ITGB8	ITGB8	integrin subunit beta 8	3696	https://www.ncbi.nlm.nih.gov/gene/?term=3696
KBTBD3	KBTBD3	kelch repeat and BTB domain containing 3	143879	https://www.ncbi.nlm.nih.gov/gene/?term=143879
KC6	KC6	keratoconus gene 6	641516	https://www.ncbi.nlm.nih.gov/gene/?term=641516
KCNC1	KCNC1	potassium voltage-gated channel subfamily C member 1	3746	https://www.ncbi.nlm.nih.gov/gene/?term=3746
KCND3	KCND3	potassium voltage-gated channel subfamily D member 3	3752	https://www.ncbi.nlm.nih.gov/gene/?term=3752
KCNH3	KCNH3	potassium voltage-gated channel subfamily H member 3	23416	https://www.ncbi.nlm.nih.gov/gene/?term=23416
KCTD12	KCTD12	potassium channel tetramerization domain containing 12	115207	https://www.ncbi.nlm.nih.gov/gene/?term=115207
KCTD16	KCTD16	potassium channel tetramerization domain containing 16	57528	https://www.ncbi.nlm.nih.gov/gene/?term=57528
KIAA1549L	KIAA1549L	KIAA1549 like	25758	https://www.ncbi.nlm.nih.gov/gene/?term=25758
KIF3C	KIF3C	kinesin family member 3C	3797	https://www.ncbi.nlm.nih.gov/gene/?term=3797
KIF5A	KIF5A	kinesin family member 5A	3798	https://www.ncbi.nlm.nih.gov/gene/?term=3798
KIRREL3	KIRREL3	kirre like nephrin family adhesion molecule 3	84623	https://www.ncbi.nlm.nih.gov/gene/?term=84623
KLC3	KLC3	kinesin light chain 3	147700	https://www.ncbi.nlm.nih.gov/gene/?term=147700
KLHDC7B	KLHDC7B	kelch domain containing 7B	113730	https://www.ncbi.nlm.nih.gov/gene/?term=113730
KLHL13	KLHL13	kelch like family member 13	90293	https://www.ncbi.nlm.nih.gov/gene/?term=90293
KPNA5	KPNA5	karyopherin subunit alpha 5	3841	https://www.ncbi.nlm.nih.gov/gene/?term=3841
KRTCAP3	KRTCAP3	keratinocyte associated protein 3	200634	https://www.ncbi.nlm.nih.gov/gene/?term=200634
